Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Purchase,Total_AcceptedCmp,Total_Product,Kids,Days,Education_Graduate,Education_Post Graduate,Education_Undergraduate,Marital_Status_In Relationship,Marital_Status_Single,Cluster
-1.0172961242361758,0.2885720542088182,-0.825388396680897,-0.9302272596543489,0.30727179399616056,0.9836710590555602,1.5546226893008603,1.6802533019628858,2.461699642659607,1.4758767889720712,0.8460611704302795,0.348370576826837,1.4080804097604147,2.510435172024433,-0.5520768893966107,0.6928817880382653,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,2.3869656031076696,1.0172961242361769,1.319785413825258,0.6207845001698666,1.6806492019863504,-1.2646182929415224,1.5300381493430735,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,-1.3481025007931837,1.3481025007931837,2
-1.2737216910085984,-0.262502265617781,1.032150681161323,0.9064173827523399,-0.3835840310899351,-0.8707170111267025,-0.6364215877164557,-0.7132500496585319,-0.6502749508981822,-0.6314404732522051,-0.7295686366389796,-0.16909620960187102,-1.110956621707463,-0.5688015355646927,-1.1674211851515772,-0.13157382889875555,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,1.2737216910085998,-1.1558242531421694,-0.501846806927944,-0.9618376286877249,1.3954203730765178,-1.1914841782550112,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,-1.3481025007931837,1.3481025007931837,3
-0.33349461284304843,0.9181910519757697,-0.825388396680897,-0.9302272596543489,-0.7980975261415925,0.3625699265746421,0.5724304271896498,-0.1769280023507698,1.3450499355594592,-0.14699972331558986,-0.037828721340280515,-0.686562996030579,1.4080804097604147,-0.2266641236103454,1.2939559978682893,-0.5438016373672659,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,0.33349461284304965,0.7986044313057995,-0.501846806927944,0.28295648211408786,-1.2646182929415224,-0.20678791790588605,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,0.7417833580248009,-0.741783358024801,1
1.290533976715629,-1.1828907641716517,1.032150681161323,-0.9302272596543489,-0.7980975261415925,-0.8707170111267025,-0.5608683367848241,-0.6511962590609396,-0.5038290876719332,-0.5829963982585435,-0.7487836342861658,-0.16909620960187102,-0.7510941886406232,-0.91093894751904,-0.5520768893966107,0.28065397956975485,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,-1.2905339767156276,-0.8952337618824403,-0.501846806927944,-0.9186271522112935,0.06540104006749761,-1.0628303954958291,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,0.7417833580248009,-0.741783358024801,0
1.0341084099432063,0.29581442486958837,1.032150681161323,-0.9302272596543489,1.5508122791511327,-0.38928933906015356,0.4213239253263866,-0.21681972487779344,0.1551772968461868,-0.0016674983346052867,-0.5566336578143048,1.3833041496842529,0.3284931105598957,0.11547328834400192,0.06326740635835598,-0.13157382889875555,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,-1.034108409943205,0.5380139400460703,-0.501846806927944,-0.3053707745265553,0.06540104006749761,-0.9539695023919057,-0.5854375242824252,1.9006238802089748,-1.057530714504885,0.7417833580248009,-0.741783358024801,0
-0.16254423499476658,0.4929938067305557,-0.825388396680897,0.9064173827523399,-1.1435254386846403,0.6419168474033804,0.39613950834917605,-0.30546799716006817,-0.6868864167047444,0.3616630641178561,-0.575848655461491,-0.16909620960187102,0.6883555436267353,0.4576107002983492,1.2939559978682893,0.28065397956975485,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,0.1625442349947678,0.9288996769356641,-0.501846806927944,0.18323999793770768,0.06540104006749761,-0.30080414376836534,1.7081241951918047,-0.5261430261994022,-1.057530714504885,0.7417833580248009,-0.741783358024801,1
0.17935652070179706,0.17161944928038192,-0.825388396680897,0.9064173827523399,-0.5217551961071543,-0.20503924234332616,0.9753810988250182,-0.012928698628561561,0.22840022845931124,0.5312173265956714,-0.32605368604807183,0.865837363255545,1.048217976693575,0.11547328834400192,0.3709395542358393,0.28065397956975485,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,-0.17935652070179584,0.7986044313057995,-0.501846806927944,-0.02616461883269074,0.06540104006749761,1.1836625803760445,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,-1.3481025007931837,1.3481025007931837,2
1.37600916563977,-0.8647871547618258,1.032150681161323,-0.9302272596543489,-0.5908407786157638,-0.6775515871493835,-0.40976183492156093,-0.4916293689528451,-0.631969217994901,-0.6314404732522051,-0.4029136766368162,-0.16909620960187102,-0.03136932250694392,-0.91093894751904,-0.5520768893966107,1.1051095965067756,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,-1.3760091656397686,-0.6346432706227111,-0.501846806927944,-0.7258419494702918,0.06540104006749761,0.31277543554465737,-0.5854375242824252,1.9006238802089748,-1.057530714504885,0.7417833580248009,-0.741783358024801,0
0.4357820874742198,-1.0097747428932433,1.032150681161323,-0.9302272596543489,-1.0398970649217258,-0.8618016838662108,-0.6616060046936663,-0.6334666046044847,-0.631969217994901,-0.5829963982585435,-0.806428627227724,-0.686562996030579,-0.3912317555737836,-0.91093894751904,-1.1674211851515772,1.5173374049752861,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,2.3869656031076696,-0.4357820874742186,-1.1558242531421694,0.6207845001698666,-0.9302607420318711,0.06540104006749761,0.16927698554403112,-0.5854375242824252,1.9006238802089748,-1.057530714504885,0.7417833580248009,-0.741783358024801,0
-1.615622446705162,-2.1640217263319816,1.032150681161323,0.9064173827523399,0.6526997065392084,-0.8201968233172499,-0.6616060046936663,-0.7132500496585319,-0.6685806838014633,-0.6314404732522051,-0.595063653108677,-0.686562996030579,-1.110956621707463,-0.91093894751904,-1.782765480906544,6.051843298128901,3.5670613087481544,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,1.6156224467051634,-1.6770052356616278,0.6207845001698666,-0.9252749178230522,1.3954203730765178,-1.2162252903240847,-0.5854375242824252,1.9006238802089748,-1.057530714504885,0.7417833580248009,-0.741783358024801,0
1.205058787791488,0.01332698862637813,1.032150681161323,-0.9302272596543489,-1.3162393949561642,-0.8885476656476858,-0.5356839198076135,-0.7132500496585319,-0.6868864167047444,-0.6072184357553743,-0.8256436248749102,-0.686562996030579,-1.110956621707463,-0.91093894751904,-1.1674211851515772,0.6928817880382653,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,-1.205058787791487,-1.4164147444018986,-0.501846806927944,-0.9751331599112423,0.06540104006749761,-0.6323350454939503,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,0.7417833580248009,-0.741783358024801,0
0.6067324653225016,-2.07748707817878,-0.825388396680897,-0.9302272596543489,0.3418145852504653,-0.8855758898941886,-0.25865533305829774,-0.6910879815879633,-0.48552335476865216,-0.6314404732522051,-0.5374186601671188,-0.686562996030579,-0.7510941886406232,-0.91093894751904,-0.859749037274094,1.1051095965067756,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,-0.6067324653225004,-1.1558242531421694,-0.501846806927944,-0.9053316209877761,-1.2646182929415224,1.1836625803760445,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,0.7417833580248009,-0.741783358024801,0
-0.8463457463878938,0.5172907921731393,-0.825388396680897,-0.9302272596543489,1.1362987840994754,-0.326882048236712,0.8746434309161761,1.3877140034313793,3.431903486533506,2.0572056888960093,-0.26840869310651355,-0.686562996030579,-0.3912317555737836,0.4576107002983492,0.6786117021133227,-1.3682572543042868,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,0.8463457463878951,0.1471282031564765,-0.501846806927944,0.8247493794724202,-1.2646182929415224,-0.6323350454939503,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,-1.3481025007931837,1.3481025007931837,2
-1.4446720688568804,0.34538962016686003,1.032150681161323,0.9064173827523399,0.13455783772463661,-0.2109827938503206,-0.6112371707392451,-0.5049266097951863,-0.631969217994901,-0.534552323264882,-0.575848655461491,0.348370576826837,0.6883555436267353,-0.5688015355646927,-0.24440474151912733,0.28065397956975485,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,1.4446720688568815,0.016832957526611913,-0.501846806927944,-0.49150821165579833,1.3954203730765178,-0.6323350454939503,1.7081241951918047,-0.5261430261994022,-1.057530714504885,-1.3481025007931837,1.3481025007931837,3
1.5469595434880516,-1.6185076781739738,-0.825388396680897,-0.9302272596543489,-0.3835840310899351,-0.8944912171546803,-0.3090241670127188,-0.6644934999032809,-0.5770520192850577,-0.6314404732522051,-0.7487836342861658,-0.686562996030579,-1.110956621707463,-0.91093894751904,-0.859749037274094,1.1051095965067756,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,-1.5469595434880505,-1.2861194987720341,-0.501846806927944,-0.9302607420318711,-1.2646182929415224,1.3519021424457442,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,0.7417833580248009,-0.741783358024801,0
-1.9575232024017257,1.440903313795353,-0.825388396680897,-0.9302272596543489,-0.9017258999045068,2.086199863603027,-0.10754883119503456,-0.23011696572013465,0.3931518245888413,0.991436039035456,0.01981627160127775,-0.686562996030579,1.048217976693575,1.1418855242070438,1.909300293623256,-0.9560294458357764,-0.28034281259688965,-0.284035787362113,3.5789163129792017,3.8124430778992915,-0.11658950562909351,-0.09497999694449355,0.0,0.0,2.3869656031076696,1.957523202401727,1.4500806594551225,2.8660471143654878,1.17874289829857,-1.2646182929415224,1.1292321338240827,-0.5854375242824252,1.9006238802089748,-1.057530714504885,-1.3481025007931837,1.3481025007931837,2
0.9486332210190652,-0.47248428980810975,1.032150681161323,0.9064173827523399,0.06547225521602706,-0.7459024294798194,-0.5356839198076135,-0.6556286726750533,-0.6502749508981822,-0.34077602329023593,-0.7679986319333518,0.348370576826837,-0.3912317555737836,-0.91093894751904,-0.859749037274094,1.1051095965067756,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,-0.9486332210190641,-0.7649385162525757,-0.501846806927944,-0.8471636718848877,1.3954203730765178,0.9807854614096418,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,0.7417833580248009,-0.741783358024801,0
-1.9575232024017257,-0.6635894253084312,-0.825388396680897,-0.9302272596543489,-1.0053542736674212,-0.6537773811214057,-0.5356839198076135,-0.5714128140068924,2.0589735187874227,-0.3649980607870667,-0.30683868840088574,-0.16909620960187102,-0.03136932250694392,-0.5688015355646927,0.06326740635835598,0.6928817880382653,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,-0.26229899819278446,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,1.957523202401727,-0.2437575337331173,-0.501846806927944,-0.4798746218352206,-1.2646182929415224,1.5498310389983323,-0.5854375242824252,-0.5261430261994022,0.9455990131389994,0.7417833580248009,-0.741783358024801,0
-1.701097635629303,1.1696648513065104,-0.825388396680897,0.9064173827523399,1.4471839053882183,2.10403051812401,1.3531473534831762,1.4674974484854264,-0.6868864167047444,-0.26810991079974367,2.5369809633826557,-0.16909620960187102,2.4876677089609336,0.4576107002983492,0.986283849990806,-0.13157382889875555,-0.28034281259688965,-0.284035787362113,-0.27941418925427985,3.8124430778992915,-0.11658950562909351,-0.09497999694449355,0.0,0.0,-0.41894193979924416,1.7010976356293042,1.4500806594551225,0.6207845001698666,1.954869533471396,0.06540104006749761,0.5156525545110601,1.7081241951918047,-0.5261430261994022,-1.057530714504885,0.7417833580248009,-0.741783358024801,1
